scheme_code,year,Q1,Q2,H1,Q3,Q4,H2,annual,YTD
149019,2024,-1.42,13.02,14.39,7.85,-3.95,4.48,21.37,
120307,2024,2.81,7.41,11.05,7.15,-8.26,-1.76,9.69,
150584,2024,4.39,13.62,21.04,9.85,0.68,10.57,35.46,
122639,2024,6.25,8.19,16.29,7.41,-1.1,6.26,24.43,
150404,2024,4.78,18.2,26.47,7.24,-2.36,5.15,34.48,
151130,2024,1.24,19.8,24.02,4.38,-1.46,3.63,29.95,
152076,2024,2.98,9.87,14.15,3.5,-1.26,2.42,17.73,
119212,2024,-2.88,14.52,14.76,8.92,-1.43,7.78,25.78,
152132,2024,3.78,6.43,11.12,6.51,-1.7,4.78,17.09,
150346,2024,3.93,10.14,16.17,9.16,-2.39,6.7,25.32,
120308,2024,2.01,7.43,9.96,6.24,-7.2,-1.45,8.96,
118668,2024,1.29,15.93,20.5,8.62,-4.25,4.47,27.37,
148733,2024,10.69,16.26,32.46,5.24,-6.2,-1.26,31.76,
118955,2024,6.73,11.4,20.07,7.84,-4.61,3.0,24.25,
119581,2024,4.71,14.79,22.07,10.87,-3.9,7.1,32.33,
141925,2024,4.94,11.46,18.31,8.13,-4.61,3.45,23.59,
150915,2024,3.58,15.0,22.7,10.05,-6.75,2.74,28.55,
120841,2024,13.27,14.07,31.54,0.63,-10.27,-9.67,19.71,
119178,2024,4.85,15.51,24.88,4.53,-6.4,-2.12,23.68,
120843,2024,11.29,11.43,26.64,4.37,-13.14,-9.5,15.54,
146407,2024,2.22,10.59,14.66,7.3,-7.01,0.05,15.64,
119312,2024,0.13,10.13,11.99,6.7,-7.05,-0.75,12.67,
119066,2024,2.39,9.41,12.87,4.6,-2.06,2.69,17.02,
119292,2024,4.8,8.32,14.41,6.01,-3.72,2.44,18.15,
150815,2024,6.24,23.66,33.65,6.43,-4.63,1.54,36.99,
150387,2024,5.43,11.89,19.01,8.02,-5.28,2.44,22.77,
128629,2024,2.1,1.69,3.87,2.49,1.56,4.15,8.23,
152219,2024,4.35,10.34,16.12,8.09,-4.74,3.29,21.17,
125307,2024,2.3,13.68,18.27,6.34,-3.8,2.41,22.59,
135762,2024,0.66,9.23,10.88,8.03,-4.32,3.55,15.53,
150212,2024,6.86,16.53,26.18,6.04,-4.05,2.27,30.21,
125503,2024,2.13,1.67,3.82,2.56,1.47,4.14,8.15,
120492,2024,8.59,19.88,31.97,5.2,-4.35,0.88,34.72,
129008,2024,1.96,1.61,3.68,2.32,1.67,4.09,8.0,
120579,2024,6.24,9.54,18.07,5.45,-6.31,-1.02,17.64,
135764,2024,0.71,9.29,10.99,8.08,-4.28,3.65,15.76,
120505,2024,6.17,17.84,27.15,6.82,-3.93,2.72,31.8,
118275,2024,4.98,10.23,16.55,7.77,-6.01,1.39,19.22,
140228,2024,5.47,18.24,28.49,8.5,-1.0,7.84,40.49,
120285,2024,1.1,10.8,13.66,6.09,-1.81,4.64,19.46,
123693,2024,2.19,1.75,3.96,2.62,1.5,4.24,8.4,
119071,2024,-2.8,19.75,18.81,7.19,-4.41,2.86,23.43,
150571,2024,2.68,7.72,11.67,8.91,-4.93,3.56,16.27,
140286,2024,2.32,1.56,3.93,2.87,1.35,4.32,8.48,
140353,2024,6.52,14.29,23.94,7.65,-5.73,1.78,27.41,
119620,2024,0.73,14.49,19.45,10.39,-8.33,1.48,22.59,
151412,2024,3.65,9.98,15.63,6.59,-4.33,2.22,18.87,
148628,2024,2.26,1.56,3.87,2.58,1.49,4.14,8.21,
148656,2024,1.77,1.8,3.68,2.44,1.53,4.03,7.9,
119719,2024,2.14,5.89,8.77,6.83,0.78,7.89,17.81,
148419,2024,2.27,1.63,3.97,2.41,1.7,4.22,8.41,
120724,2024,0.27,13.53,14.99,7.79,-8.19,-0.99,14.69,
149049,2024,2.7,2.44,4.9,3.67,0.66,4.62,9.78,
120771,2024,1.62,6.38,8.43,4.89,-2.93,1.93,10.85,
148534,2024,2.39,1.66,4.05,2.24,1.62,3.95,8.23,
149007,2024,1.87,1.86,3.81,2.21,1.88,4.18,8.19,
120299,2024,1.95,1.74,3.8,1.87,1.8,3.74,7.76,
148550,2024,2.19,2.03,4.21,2.31,1.58,3.94,8.34,
149112,2024,1.94,1.73,3.78,1.92,1.83,3.81,7.82,
118548,2024,3.07,5.13,8.99,4.1,-0.35,3.66,13.37,
148711,2024,1.83,1.96,3.79,2.61,1.7,4.44,8.42,
120338,2024,2.19,1.69,3.94,2.57,1.5,4.15,8.29,
119424,2024,2.05,1.79,3.96,1.9,1.82,3.78,7.92,
120256,2024,2.05,1.8,3.89,2.07,1.9,4.08,8.18,
147269,2024,1.86,1.97,3.93,2.4,1.9,4.39,8.55,
134547,2024,2.18,1.73,3.93,2.54,1.45,4.12,8.26,
146943,2024,1.85,1.68,3.52,2.33,1.3,3.73,7.39,
147826,2024,7.67,8.66,18.41,10.25,-4.27,5.5,25.72,
147830,2024,5.41,3.54,9.11,5.85,-2.66,3.25,12.92,
119625,2024,1.96,1.67,3.68,2.61,1.48,4.19,8.08,
118508,2024,2.13,2.09,4.29,2.53,1.71,4.33,8.88,
150513,2024,1.84,1.66,3.6,1.86,1.78,3.71,7.51,
124175,2024,2.67,1.79,4.45,3.0,1.19,4.31,8.97,
152162,2024,2.19,1.54,3.84,2.75,1.46,4.29,8.38,
119106,2024,1.93,1.74,3.79,1.84,1.74,3.64,7.59,
147825,2024,7.02,8.27,17.14,8.71,-5.63,2.64,20.81,
120425,2024,2.06,2.0,4.15,2.27,1.88,4.22,8.61,
146575,2024,2.33,11.11,15.49,9.27,-5.94,2.72,19.24,
148771,2024,2.56,2.15,4.67,2.94,1.52,4.58,9.44,
119511,2024,2.02,1.78,3.91,1.88,1.8,3.74,7.84,
118961,2024,2.06,1.93,4.09,2.26,1.81,4.15,8.47,
150505,2024,2.07,1.7,3.83,2.3,1.56,3.93,7.97,
120507,2024,1.9,1.68,3.7,1.85,1.75,3.65,7.57,
146721,2024,8.05,10.82,21.58,4.92,-5.13,-0.08,22.5,
120444,2024,2.32,1.65,4.02,2.68,1.43,4.21,8.45,
118656,2024,2.11,1.76,3.97,2.45,1.73,4.28,8.47,
146716,2024,3.16,3.68,7.54,3.27,-0.63,2.77,10.88,
146349,2024,9.29,10.48,22.89,6.29,-5.97,0.55,24.83,
146940,2024,2.06,3.78,6.2,4.3,-0.34,3.98,10.6,
133569,2024,4.55,4.11,8.64,4.02,-0.88,3.36,12.51,
149117,2024,1.81,1.66,3.57,1.82,1.76,3.63,7.41,
140237,2024,1.91,1.7,3.72,1.86,1.77,3.7,7.64,
133568,2024,5.24,11.53,18.82,6.68,-5.59,1.06,21.24,
119156,2024,3.16,2.5,5.78,3.24,-0.76,2.48,8.51,
150554,2024,4.68,10.42,16.75,6.28,-5.48,0.71,18.57,
119092,2024,1.98,1.73,3.82,1.87,1.79,3.72,7.76,
118564,2024,7.64,10.53,20.22,7.17,-6.96,-0.35,20.78,
148161,2024,1.85,1.68,3.65,1.85,1.75,3.65,7.52,
148683,2024,1.71,12.14,15.89,3.66,-7.79,-4.37,11.9,
150392,2024,1.72,1.52,3.31,1.49,1.47,3.01,6.47,
148690,2024,2.36,5.9,8.87,3.26,-2.65,0.63,9.97,
122389,2024,3.9,8.9,16.18,9.86,-12.72,-3.42,14.5,
119821,2024,1.95,1.79,3.85,1.86,1.78,3.7,7.73,
120488,2024,6.96,11.91,21.06,5.96,-3.58,2.46,25.47,
148688,2024,2.68,3.78,6.63,3.34,-0.91,2.57,9.56,
119096,2024,-0.15,15.56,16.96,9.24,-7.24,1.4,19.45,
118506,2024,1.95,1.73,3.79,1.88,1.79,3.73,7.75,
151777,2024,7.14,11.84,22.3,6.47,-4.19,2.48,26.52,
148685,2024,1.64,10.6,13.94,3.82,-6.3,-2.71,11.74,
151889,2024,1.94,1.7,3.75,1.86,1.82,3.75,7.71,
119251,2024,1.55,12.88,16.34,7.67,-3.15,4.54,23.14,
119255,2024,1.35,11.12,14.02,6.69,-1.79,4.97,20.95,
147206,2024,-0.3,7.66,8.58,10.86,-3.99,6.93,17.4,
118719,2024,2.01,1.74,3.86,1.87,1.79,3.73,7.82,
119256,2024,1.74,4.93,7.26,3.64,-0.52,3.21,11.13,
118994,2024,2.31,3.9,6.45,4.51,-0.21,4.38,11.54,
147377,2024,1.82,1.71,3.63,1.81,1.77,3.65,7.48,
119393,2024,3.59,2.87,6.87,1.57,-0.43,1.19,7.93,
148567,2024,10.62,10.89,23.91,7.08,-9.12,-2.69,21.62,
136094,2024,5.38,9.82,16.96,6.88,-5.64,1.0,19.19,
120779,2024,2.31,5.07,7.88,4.88,-1.17,3.81,12.29,
136465,2024,3.08,3.8,7.33,3.85,-0.69,3.24,11.1,
119564,2024,6.17,9.54,17.51,9.57,-7.15,1.7,19.99,
136464,2024,3.55,7.73,12.61,5.92,-4.13,1.63,15.16,
118309,2024,2.1,4.14,6.5,4.43,-0.11,4.43,11.44,
118421,2024,3.82,11.07,16.52,10.43,1.0,11.96,31.81,
120480,2024,1.91,3.69,5.69,4.2,-1.47,2.82,8.89,
131580,2024,4.0,12.68,19.33,5.15,-8.66,-3.95,15.75,
147757,2024,2.71,10.62,15.16,8.13,-5.04,3.0,19.59,
120784,2024,0.83,5.55,6.55,6.07,-1.19,5.01,12.36,
119777,2024,6.14,8.6,16.23,4.96,-2.29,2.78,19.68,
120766,2024,3.68,6.17,10.47,5.63,-1.86,3.81,15.13,
119635,2024,2.65,3.26,5.82,3.8,-0.74,3.13,9.21,
148411,2024,4.95,7.24,14.31,9.66,-2.23,8.02,24.32,
120689,2025,2.64,1.24,4.56,,,,4.56,4.56
148807,2025,-10.03,13.2,0.83,,,,0.83,0.83
144546,2025,-1.76,9.7,6.65,,,,6.65,6.65
119771,2025,1.93,1.6,3.52,,,,3.52,3.52
145678,2025,-15.5,11.31,-6.13,,,,-6.13,-6.13
103490,2025,-4.11,6.62,1.4,,,,1.4,1.4
152798,2025,-2.14,38.54,34.36,,,,34.36,34.36
118687,2025,2.98,0.78,4.33,,,,4.33,4.33
120591,2025,-10.85,12.37,0.26,,,,0.26,0.26
153303,2025,4.16,8.06,12.58,,,,12.58,12.58
152077,2025,1.82,1.49,3.28,,,,3.28,3.28
149763,2025,-11.36,12.19,-1.96,,,,-1.96,-1.96
148618,2025,-14.44,13.72,-3.08,,,,-3.08,-3.08
119659,2025,-8.92,8.3,-2.35,,,,-2.35,-2.35
133839,2025,-5.51,8.64,1.34,,,,1.34,1.34
151769,2025,-1.32,7.02,3.71,,,,3.71,3.71
148401,2025,1.94,1.49,3.39,,,,3.39,3.39
152018,2025,-16.84,7.37,-10.51,,,,-10.51,-10.51
119827,2025,-0.77,6.98,4.56,,,,4.56,4.56
152614,2025,-15.78,11.8,-5.75,,,,-5.75,-5.75
142283,2025,1.87,1.52,3.37,,,,3.37,3.37
118883,2025,-8.41,7.07,-2.84,,,,-2.84,-2.84
149166,2025,-7.69,7.76,-1.86,,,,-1.86,-1.86
148945,2025,-7.51,7.4,-1.72,,,,-1.72,-1.72
148642,2025,-5.42,8.7,1.54,,,,1.54,1.54
130773,2025,1.88,1.61,3.48,,,,3.48,3.48
145206,2025,-14.04,10.24,-5.05,,,,-5.05,-5.05
152107,2025,-9.96,13.93,3.13,,,,3.13,3.13
143793,2025,-7.58,8.15,-0.88,,,,-0.88,-0.88
149483,2025,-3.46,7.31,2.69,,,,2.69,2.69
148972,2025,-9.9,9.24,-2.47,,,,-2.47,-2.47
130503,2025,-13.35,13.09,-1.99,,,,-1.99,-1.99
149219,2025,-8.29,12.67,4.17,,,,4.17,4.17
149335,2025,-10.72,8.74,-2.88,,,,-2.88,-2.88
119526,2025,1.92,1.66,3.56,,,,3.56,3.56
119076,2025,-4.18,8.43,2.21,,,,2.21,2.21
120716,2025,-0.75,7.0,4.6,,,,4.6,4.6
148468,2025,1.59,1.38,2.91,,,,2.91,2.91
147919,2025,-13.6,12.73,-3.3,,,,-3.3,-3.3
144905,2025,-12.81,5.08,-9.62,,,,-9.62,-9.62
120323,2025,-0.57,8.01,6.17,,,,6.17,6.17
148703,2025,-14.33,12.25,-5.58,,,,-5.58,-5.58
120403,2025,-11.35,14.92,1.1,,,,1.1,1.1
120486,2025,-12.33,11.25,-3.29,,,,-3.29,-3.29
120164,2025,-14.75,11.9,-5.49,,,,-5.49,-5.49
153326,2025,2.78,12.98,15.11,,,,15.11,15.11
153089,2025,-10.03,13.19,0.83,,,,0.83,0.83
151917,2025,-9.64,7.84,-3.54,,,,-3.54,-3.54
147946,2025,-13.67,15.06,-0.79,,,,-0.79,-0.79
151755,2025,-5.3,4.88,-1.74,,,,-1.74,-1.74
120726,2025,-12.02,13.55,-1.12,,,,-1.12,-1.12
150251,2025,1.81,1.6,3.39,,,,3.39,3.39
151379,2025,-10.2,11.66,-0.76,,,,-0.76,-0.76
143341,2025,-7.51,7.43,-1.7,,,,-1.7,-1.7
147445,2025,-10.54,13.84,0.89,,,,0.89,0.89
