scheme_code,market_cap,yield_to_maturity,average_maturity,modified_duration,pe_ratio,portfolio_turnover_ratio,row_num
119474,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",3.82,"{'avg_maturity_days': 112.0, 'avg_maturity_months': 3.7333, 'avg_maturity_years': 0.3068}","{'modified_maturity_days': 107.0, 'modified_maturity_months': 3.5667, 'modified_maturity_years': 0.2932}",0.0,0.0,1
118350,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.83,"{'avg_maturity_days': 126.0, 'avg_maturity_months': 4.2, 'avg_maturity_years': 0.3451}","{'modified_maturity_days': 116.0, 'modified_maturity_months': 3.8666, 'modified_maturity_years': 0.3177}",0.0,0.0,1
124234,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.02,"{'avg_maturity_days': 127.75, 'avg_maturity_months': 4.2, 'avg_maturity_years': 0.35}","{'modified_maturity_days': 120.45, 'modified_maturity_months': 3.96, 'modified_maturity_years': 0.33}",0.0,0.0,1
118553,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.81,"{'avg_maturity_days': 142.35, 'avg_maturity_months': 4.68, 'avg_maturity_years': 0.39}","{'modified_maturity_days': 120.45, 'modified_maturity_months': 3.96, 'modified_maturity_years': 0.33}",0.0,0.0,1
147311,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.76,"{'avg_maturity_days': 160.6, 'avg_maturity_months': 5.28, 'avg_maturity_years': 0.44}","{'modified_maturity_days': 149.65, 'modified_maturity_months': 4.92, 'modified_maturity_years': 0.41}",0.0,0.0,1
147731,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.87,"{'avg_maturity_days': 177.19, 'avg_maturity_months': 5.9063, 'avg_maturity_years': 0.4853}","{'modified_maturity_days': 153.3, 'modified_maturity_months': 5.04, 'modified_maturity_years': 0.42}",0.0,0.0,1
120676,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.05,"{'avg_maturity_days': 251.85, 'avg_maturity_months': 8.28, 'avg_maturity_years': 0.69}","{'modified_maturity_days': 153.3, 'modified_maturity_months': 5.04, 'modified_maturity_years': 0.42}",0.0,0.0,1
152825,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.8,"{'avg_maturity_days': 273.75, 'avg_maturity_months': 9.0, 'avg_maturity_years': 0.75}","{'modified_maturity_days': 156.95, 'modified_maturity_months': 5.16, 'modified_maturity_years': 0.43}",0.0,0.0,1
147772,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.05,"{'avg_maturity_days': 155.1, 'avg_maturity_months': 5.17, 'avg_maturity_years': 0.4308}","{'modified_maturity_days': 154.8, 'modified_maturity_months': 5.16, 'modified_maturity_years': 0.43}",0.0,0.0,1
120066,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.07,"{'avg_maturity_days': 164.4, 'avg_maturity_months': 5.48, 'avg_maturity_years': 0.4567}","{'modified_maturity_days': 155.4, 'modified_maturity_months': 5.18, 'modified_maturity_years': 0.4317}",0.0,0.0,1
120541,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.88,"{'avg_maturity_days': 170.0, 'avg_maturity_months': 5.6666, 'avg_maturity_years': 0.4656}","{'modified_maturity_days': 158.0, 'modified_maturity_months': 5.2666, 'modified_maturity_years': 0.4328}",0.0,0.0,1
143494,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.11,"{'avg_maturity_days': 229.0, 'avg_maturity_months': 7.6333, 'avg_maturity_years': 0.6272}","{'modified_maturity_days': 159.0, 'modified_maturity_months': 5.2999, 'modified_maturity_years': 0.4355}",0.0,0.0,1
119205,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.79,"{'avg_maturity_days': 182.5, 'avg_maturity_months': 6.0, 'avg_maturity_years': 0.5}","{'modified_maturity_days': 160.6, 'modified_maturity_months': 5.28, 'modified_maturity_years': 0.44}",0.0,0.0,1
119828,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.77,"{'avg_maturity_days': 204.4, 'avg_maturity_months': 6.72, 'avg_maturity_years': 0.56}","{'modified_maturity_days': 160.6, 'modified_maturity_months': 5.28, 'modified_maturity_years': 0.44}",0.0,0.0,1
148913,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.75,"{'avg_maturity_days': 171.0, 'avg_maturity_months': 5.6999, 'avg_maturity_years': 0.4684}","{'modified_maturity_days': 163.0, 'modified_maturity_months': 5.4333, 'modified_maturity_years': 0.4465}",0.0,0.0,1
145034,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.92,"{'avg_maturity_days': 216.86, 'avg_maturity_months': 7.2286, 'avg_maturity_years': 0.594}","{'modified_maturity_days': 163.44, 'modified_maturity_months': 5.4479, 'modified_maturity_years': 0.4477}",0.0,0.0,1
138358,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.86,"{'avg_maturity_days': 172.8, 'avg_maturity_months': 5.76, 'avg_maturity_years': 0.48}","{'modified_maturity_days': 162.0, 'modified_maturity_months': 5.4, 'modified_maturity_years': 0.45}",0.0,0.0,1
118317,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.69,"{'avg_maturity_days': 200.75, 'avg_maturity_months': 6.6, 'avg_maturity_years': 0.55}","{'modified_maturity_days': 164.25, 'modified_maturity_months': 5.4, 'modified_maturity_years': 0.45}",0.0,0.0,1
147908,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.66,"{'avg_maturity_days': 183.0, 'avg_maturity_months': 6.1, 'avg_maturity_years': 0.5083}","{'modified_maturity_days': 165.0, 'modified_maturity_months': 5.5, 'modified_maturity_years': 0.4583}",0.0,0.0,1
119750,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.85,"{'avg_maturity_days': 175.2, 'avg_maturity_months': 5.76, 'avg_maturity_years': 0.48}","{'modified_maturity_days': 167.9, 'modified_maturity_months': 5.52, 'modified_maturity_years': 0.46}",0.0,0.0,1
148529,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.79,"{'avg_maturity_days': 185.61, 'avg_maturity_months': 6.1869, 'avg_maturity_years': 0.5084}","{'modified_maturity_days': 167.9, 'modified_maturity_months': 5.52, 'modified_maturity_years': 0.46}",0.0,0.0,1
119501,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.27,"{'avg_maturity_days': 197.1, 'avg_maturity_months': 6.48, 'avg_maturity_years': 0.54}","{'modified_maturity_days': 167.9, 'modified_maturity_months': 5.52, 'modified_maturity_years': 0.46}",0.0,0.0,1
146075,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.98,"{'avg_maturity_days': 182.1, 'avg_maturity_months': 6.07, 'avg_maturity_years': 0.5058}","{'modified_maturity_days': 166.2, 'modified_maturity_months': 5.54, 'modified_maturity_years': 0.4617}",0.0,0.0,1
144754,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.0,"{'avg_maturity_days': 185.0, 'avg_maturity_months': 6.1666, 'avg_maturity_years': 0.5067}","{'modified_maturity_days': 170.0, 'modified_maturity_months': 5.6666, 'modified_maturity_years': 0.4656}",0.0,0.0,1
144173,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.72,"{'avg_maturity_days': 182.0, 'avg_maturity_months': 6.0666, 'avg_maturity_years': 0.4985}","{'modified_maturity_days': 170.0, 'modified_maturity_months': 5.6666, 'modified_maturity_years': 0.4656}",0.0,0.0,1
119680,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",4.19,"{'avg_maturity_days': 244.55, 'avg_maturity_months': 8.04, 'avg_maturity_years': 0.67}","{'modified_maturity_days': 171.55, 'modified_maturity_months': 5.64, 'modified_maturity_years': 0.47}",0.0,0.0,1
119379,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.62,"{'avg_maturity_days': 175.2, 'avg_maturity_months': 5.76, 'avg_maturity_years': 0.48}","{'modified_maturity_days': 171.55, 'modified_maturity_months': 5.64, 'modified_maturity_years': 0.47}",0.0,0.0,1
143508,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.73,"{'avg_maturity_days': 295.65, 'avg_maturity_months': 9.72, 'avg_maturity_years': 0.81}","{'modified_maturity_days': 171.55, 'modified_maturity_months': 5.64, 'modified_maturity_years': 0.47}",0.0,0.0,1
133868,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.35,"{'avg_maturity_days': 208.05, 'avg_maturity_months': 6.84, 'avg_maturity_years': 0.57}","{'modified_maturity_days': 171.55, 'modified_maturity_months': 5.64, 'modified_maturity_years': 0.47}",0.0,0.0,1
120746,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.95,"{'avg_maturity_days': 180.0, 'avg_maturity_months': 5.9999, 'avg_maturity_years': 0.493}","{'modified_maturity_days': 174.0, 'modified_maturity_months': 5.7999, 'modified_maturity_years': 0.4766}",0.0,0.0,1
119448,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",3.95,"{'avg_maturity_days': 192.0, 'avg_maturity_months': 6.4, 'avg_maturity_years': 0.526}","{'modified_maturity_days': 180.0, 'modified_maturity_months': 6.0, 'modified_maturity_years': 0.4932}",0.0,0.0,1
119106,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.73,"{'avg_maturity_days': 193.45, 'avg_maturity_months': 6.36, 'avg_maturity_years': 0.53}","{'modified_maturity_days': 182.5, 'modified_maturity_months': 6.0, 'modified_maturity_years': 0.5}",0.0,0.0,1
152958,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.1,"{'avg_maturity_days': 200.75, 'avg_maturity_months': 6.6, 'avg_maturity_years': 0.55}","{'modified_maturity_days': 189.8, 'modified_maturity_months': 6.24, 'modified_maturity_years': 0.52}",0.0,0.0,1
149539,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.82,"{'avg_maturity_days': 197.1, 'avg_maturity_months': 6.48, 'avg_maturity_years': 0.54}","{'modified_maturity_days': 193.45, 'modified_maturity_months': 6.36, 'modified_maturity_years': 0.53}",0.0,0.0,1
149117,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.6,"{'avg_maturity_days': 209.0, 'avg_maturity_months': 6.9666, 'avg_maturity_years': 0.5725}","{'modified_maturity_days': 196.0, 'modified_maturity_months': 6.5333, 'modified_maturity_years': 0.5368}",0.0,0.0,1
138898,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.01,"{'avg_maturity_days': 215.35, 'avg_maturity_months': 7.08, 'avg_maturity_years': 0.59}","{'modified_maturity_days': 197.1, 'modified_maturity_months': 6.48, 'modified_maturity_years': 0.54}",0.0,0.0,1
150392,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.83,"{'avg_maturity_days': 202.0, 'avg_maturity_months': 6.7333, 'avg_maturity_years': 0.5533}","{'modified_maturity_days': 202.0, 'modified_maturity_months': 6.7333, 'modified_maturity_years': 0.5533}",0.0,0.0,1
150513,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.58,"{'avg_maturity_days': 238.0, 'avg_maturity_months': 7.9333, 'avg_maturity_years': 0.6519}","{'modified_maturity_days': 223.0, 'modified_maturity_months': 7.4333, 'modified_maturity_years': 0.6108}",0.0,0.0,1
140251,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",12.99,"{'avg_maturity_days': 248.2, 'avg_maturity_months': 8.16, 'avg_maturity_years': 0.68}","{'modified_maturity_days': 226.3, 'modified_maturity_months': 7.44, 'modified_maturity_years': 0.62}",0.0,0.0,1
119511,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.91,"{'avg_maturity_days': 237.25, 'avg_maturity_months': 7.8, 'avg_maturity_years': 0.65}","{'modified_maturity_days': 237.25, 'modified_maturity_months': 7.8, 'modified_maturity_years': 0.65}",0.0,0.0,1
147567,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.76,"{'avg_maturity_days': 258.0, 'avg_maturity_months': 8.5999, 'avg_maturity_years': 0.7067}","{'modified_maturity_days': 243.0, 'modified_maturity_months': 8.0999, 'modified_maturity_years': 0.6656}",0.0,0.0,1
147377,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.77,"{'avg_maturity_days': 244.55, 'avg_maturity_months': 8.04, 'avg_maturity_years': 0.67}","{'modified_maturity_days': 244.55, 'modified_maturity_months': 8.04, 'modified_maturity_years': 0.67}",0.0,0.0,1
151054,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.7,"{'avg_maturity_days': 262.19, 'avg_maturity_months': 8.7396, 'avg_maturity_years': 0.7181}","{'modified_maturity_days': 246.07, 'modified_maturity_months': 8.2023, 'modified_maturity_years': 0.674}",0.0,0.0,1
118384,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.64,"{'avg_maturity_days': 250.0, 'avg_maturity_months': 8.3333, 'avg_maturity_years': 0.6848}","{'modified_maturity_days': 250.0, 'modified_maturity_months': 8.3333, 'modified_maturity_years': 0.6848}",0.0,0.0,1
119821,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.85,"{'avg_maturity_days': 266.45, 'avg_maturity_months': 8.76, 'avg_maturity_years': 0.73}","{'modified_maturity_days': 251.85, 'modified_maturity_months': 8.28, 'modified_maturity_years': 0.69}",0.0,0.0,1
145050,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.72,"{'avg_maturity_days': 251.85, 'avg_maturity_months': 8.28, 'avg_maturity_years': 0.69}","{'modified_maturity_days': 251.85, 'modified_maturity_months': 8.28, 'modified_maturity_years': 0.69}",0.0,0.0,1
151889,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.72,"{'avg_maturity_days': 272.54, 'avg_maturity_months': 9.0846, 'avg_maturity_years': 0.7465}","{'modified_maturity_days': 255.31, 'modified_maturity_months': 8.5102, 'modified_maturity_years': 0.6993}",0.0,0.0,1
120211,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.74,"{'avg_maturity_days': 273.64, 'avg_maturity_months': 9.1212, 'avg_maturity_years': 0.7495}","{'modified_maturity_days': 255.4, 'modified_maturity_months': 8.5132, 'modified_maturity_years': 0.6995}",0.0,0.0,1
119746,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.8,"{'avg_maturity_days': 259.15, 'avg_maturity_months': 8.52, 'avg_maturity_years': 0.71}","{'modified_maturity_days': 255.5, 'modified_maturity_months': 8.4, 'modified_maturity_years': 0.7}",0.0,0.0,1
119092,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.8,"{'avg_maturity_days': 273.87, 'avg_maturity_months': 9.1289, 'avg_maturity_years': 0.7501}","{'modified_maturity_days': 255.74, 'modified_maturity_months': 8.5246, 'modified_maturity_years': 0.7005}",0.0,0.0,1
118719,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.84,"{'avg_maturity_days': 277.0, 'avg_maturity_months': 9.2332, 'avg_maturity_years': 0.7587}","{'modified_maturity_days': 260.0, 'modified_maturity_months': 8.6666, 'modified_maturity_years': 0.7121}",0.0,0.0,1
120299,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.76,"{'avg_maturity_days': 261.0, 'avg_maturity_months': 8.6999, 'avg_maturity_years': 0.7149}","{'modified_maturity_days': 261.0, 'modified_maturity_months': 8.6999, 'modified_maturity_years': 0.7149}",0.0,0.0,1
148161,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.71,"{'avg_maturity_days': 277.2, 'avg_maturity_months': 9.24, 'avg_maturity_years': 0.77}","{'modified_maturity_days': 258.6, 'modified_maturity_months': 8.62, 'modified_maturity_years': 0.7183}",0.0,0.0,1
140237,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.69,"{'avg_maturity_days': 262.8, 'avg_maturity_months': 8.64, 'avg_maturity_years': 0.72}","{'modified_maturity_days': 262.8, 'modified_maturity_months': 8.64, 'modified_maturity_years': 0.72}",0.0,0.0,1
149112,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.66,"{'avg_maturity_days': 279.39, 'avg_maturity_months': 9.3129, 'avg_maturity_years': 0.7652}","{'modified_maturity_days': 262.8, 'modified_maturity_months': 8.64, 'modified_maturity_years': 0.72}",0.0,0.0,1
119424,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.81,"{'avg_maturity_days': 265.5, 'avg_maturity_months': 8.85, 'avg_maturity_years': 0.7375}","{'modified_maturity_days': 264.9, 'modified_maturity_months': 8.83, 'modified_maturity_years': 0.7358}",0.0,0.0,1
120507,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.66,"{'avg_maturity_days': 269.0, 'avg_maturity_months': 8.9666, 'avg_maturity_years': 0.7368}","{'modified_maturity_days': 269.0, 'modified_maturity_months': 8.9666, 'modified_maturity_years': 0.7368}",0.0,0.0,1
150938,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.46,"{'avg_maturity_days': 288.35, 'avg_maturity_months': 9.48, 'avg_maturity_years': 0.79}","{'modified_maturity_days': 270.1, 'modified_maturity_months': 8.88, 'modified_maturity_years': 0.74}",0.0,0.0,1
118506,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.71,"{'avg_maturity_days': 288.35, 'avg_maturity_months': 9.48, 'avg_maturity_years': 0.79}","{'modified_maturity_days': 270.1, 'modified_maturity_months': 8.88, 'modified_maturity_years': 0.74}",0.0,0.0,1
153294,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.67,"{'avg_maturity_days': 273.75, 'avg_maturity_months': 9.0, 'avg_maturity_years': 0.75}","{'modified_maturity_days': 273.75, 'modified_maturity_months': 9.0, 'modified_maturity_years': 0.75}",0.0,0.0,1
148795,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.57,"{'avg_maturity_days': 295.65, 'avg_maturity_months': 9.72, 'avg_maturity_years': 0.81}","{'modified_maturity_days': 273.75, 'modified_maturity_months': 9.0, 'modified_maturity_years': 0.75}",0.0,0.0,1
150788,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.53,"{'avg_maturity_days': 299.3, 'avg_maturity_months': 9.84, 'avg_maturity_years': 0.82}","{'modified_maturity_days': 277.4, 'modified_maturity_months': 9.12, 'modified_maturity_years': 0.76}",0.0,0.0,1
151364,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.4,"{'avg_maturity_days': 306.6, 'avg_maturity_months': 10.08, 'avg_maturity_years': 0.84}","{'modified_maturity_days': 288.35, 'modified_maturity_months': 9.48, 'modified_maturity_years': 0.79}",0.0,0.0,1
